sheet_id,workbook_file_id,sheet_name,visibility,used_range,print_area,named_ranges,external_links,detected_project_id,detected_customer,detected_project_name,detected_date,detected_revision,stale_template_status,stale_evidence,generator_eligibility,approved_by,approval_time,parse_status,notes
SRC-ALL-PROJECTS-FILE-29E31A9B7021-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-29E31A9B7021,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-EBC83330DA91-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-EBC83330DA91,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-59993320C8BE-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-59993320C8BE,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-A017A0387320-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-A017A0387320,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-CCD23507845B-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-CCD23507845B,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-C454A20BA6B1-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-C454A20BA6B1,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-AB4E646E5197-SHEET-001,SRC-ALL-PROJECTS-FILE-AB4E646E5197,未填,visible,A1:Q71,,,,1150601,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=1150601
SRC-ALL-PROJECTS-FILE-AB4E646E5197-SHEET-002,SRC-ALL-PROJECTS-FILE-AB4E646E5197,原材料清單,visible,A1:I144,,,,,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-D081DB4AEEF5-SHEET-001,SRC-ALL-PROJECTS-FILE-D081DB4AEEF5,開關箱,visible,A1:J43,'開關箱'!$A$1:$G$24,,,,,,2026-06-05,,INSUFFICIENT_IDENTITY,"順大電機股份有限公司 配電盤報價材料明細表 客戶： 皓宇水電 品名： 將軍分局追加電源盤 項次 品名規格 單位 數量 單價 總價 備註 1 電源盤  PANEL   (1) CASE:600W*800H*300D  SPHC#2.0mm  座 1 5000 =E7*D7 (2) NFB 3P，400AT，400AF，30kA，220V 只 1 3800 =E8*D8 (3) (4) 電線、線槽、銘牌、五金等另料 式 1 1500 =E10*D10 (5) 裝配工資 式 1 1500 =E11*D11 (6) (14) 小計(未稅) =SUM(F7:F14) 本單內容依標單估算,實做實算.日後如",HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-ABB2332993F5-SHEET-001,SRC-ALL-PROJECTS-FILE-ABB2332993F5,開關箱,visible,A1:J43,'開關箱'!$A$1:$G$24,,,,,,2026-06-05,,INSUFFICIENT_IDENTITY,"順大電機股份有限公司 配電盤報價材料明細表 客戶： 皓宇水電 品名： 將軍分局追加電源盤 項次 品名規格 單位 數量 單價 總價 備註 1 電源盤  PANEL   (1) CASE:600W*800H*300D  SPHC#2.0mm  座 1 3100 =E7*D7 (2) NFB 3P，400AT，400AF，30kA，220V 只 1 3128 =E8*D8 (3) (4) 電線、線槽、銘牌、五金等另料 式 1 1000 =E10*D10 (5) 裝配工資 式 1 1000 =E11*D11 (6) (14) 小計(未稅) =SUM(F7:F14) 本單內容依標單估算,實做實算.日後如",HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-E7A0390401BF-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-E7A0390401BF,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-6B4C7F33946E-SHEET-001,SRC-ALL-PROJECTS-FILE-6B4C7F33946E,未填,visible,A1:Q55,,,,1150603,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=1150603
SRC-ALL-PROJECTS-FILE-6B4C7F33946E-SHEET-002,SRC-ALL-PROJECTS-FILE-6B4C7F33946E,原材料清單,visible,A1:I124,,,,,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-83756377A72D-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-83756377A72D,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-DF95BC4273C2-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-DF95BC4273C2,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-33934531BBD5-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-33934531BBD5,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-F37F7BE2C584-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-F37F7BE2C584,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-609DBDECE434-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-609DBDECE434,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-52D83A38DE0F-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-52D83A38DE0F,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-9A83543460C6-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-9A83543460C6,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-666C4E801502-SHEET-001,SRC-ALL-PROJECTS-FILE-666C4E801502,未填,visible,A1:Q86,,,,1150604,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=1150604
SRC-ALL-PROJECTS-FILE-666C4E801502-SHEET-002,SRC-ALL-PROJECTS-FILE-666C4E801502,原材料清單,visible,A1:J186,,,,,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-C86993631810-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-C86993631810,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-3FE3D60AC96D-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-3FE3D60AC96D,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-212D09347572-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-212D09347572,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-FE027C623D3F-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-FE027C623D3F,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-DEF471C332D7-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-DEF471C332D7,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-3A4E7380104E-SHEET-001,SRC-ALL-PROJECTS-FILE-3A4E7380104E,未填,visible,A1:Q71,,,,1150605,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=1150605
SRC-ALL-PROJECTS-FILE-3A4E7380104E-SHEET-002,SRC-ALL-PROJECTS-FILE-3A4E7380104E,原材料清單,visible,A1:I223,,,,,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-B27AC20CCB21-SHEET-001,SRC-ALL-PROJECTS-FILE-B27AC20CCB21,標單總表,visible,A1:G37,,,,,,,,,INSUFFICIENT_IDENTITY,台灣自來水公司第四區管理處 總表[標單] 第 1 頁 共 1 頁 採購名稱 埔里鎮史港坑深井機電(含安裝、試車) 會計科目 採購地點 南投縣埔里鎮 採購編號 WR-115-0418-0001 項 次 工  作  項  目 金額(元) 備註 <壹> 材料費： <一> 材料費：(發包部分) <二> 物價調整指數費 (承商廠投標時勿填列) <貳> 營業稅 總價                                                                   　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-B27AC20CCB21-SHEET-002,SRC-ALL-PROJECTS-FILE-B27AC20CCB21,標單詳細表,visible,A1:I223,,,,,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-B27AC20CCB21-SHEET-003,SRC-ALL-PROJECTS-FILE-B27AC20CCB21,標單單價分析表,visible,A1:G168,,,,,,,,,INSUFFICIENT_IDENTITY,台灣自來水公司第四區管理處 單價分析表[標單] 採購名稱：埔里鎮史港坑深井機電(含安裝、試車) 項次： 採購編號：WR-115-0418-0001 第 1 頁 共 4 頁 1 工作項目：速度型橫軸奧多曼式水量計，標稱口徑200mm，安裝 單位：套 計價代碼：13424E601A 工料名稱 單位 數量 單價 複價 編碼(備註) 速度型橫軸奧多曼式水量計，標稱口徑200mm 只 1 詳規範 水量計廠內組裝及試水費 式 1 水量計現場安裝及試水費 式 1 零星工料 式 1 計 套 人工：　　　　　　　　機具：　　　　　　　　 每 套 單價計 材料：　　　　　　　　雜項：　　　　　　　　 2 工作項目,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-1453E449774F-SHEET-001,SRC-ALL-PROJECTS-FILE-1453E449774F,標單總表,visible,A1:G37,,,,,,,,,INSUFFICIENT_IDENTITY,台灣自來水公司第四區管理處 總表[標單] 第 1 頁 共 1 頁 採購名稱 埔里鎮史港坑深井機電(含安裝、試車) 會計科目 採購地點 南投縣埔里鎮 採購編號 WR-115-0418-0001 項 次 工  作  項  目 金額(元) 備註 <壹> 材料費： <一> 材料費：(發包部分) <二> 物價調整指數費 (承商廠投標時勿填列) <貳> 營業稅 總價                                                                   　投標廠商：　　　　　　　　　　　　　　　　　　　負責人：,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-1453E449774F-SHEET-002,SRC-ALL-PROJECTS-FILE-1453E449774F,標單詳細表,visible,A1:G223,,,,,,,,,FORBIDDEN_SOURCE,Forbidden label in file or worksheet content.,FORBIDDEN,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-1453E449774F-SHEET-003,SRC-ALL-PROJECTS-FILE-1453E449774F,標單單價分析表,visible,A1:G168,,,,,,,,,INSUFFICIENT_IDENTITY,台灣自來水公司第四區管理處 單價分析表[標單] 採購名稱：埔里鎮史港坑深井機電(含安裝、試車) 項次： 採購編號：WR-115-0418-0001 第 1 頁 共 4 頁 1 工作項目：速度型橫軸奧多曼式水量計，標稱口徑200mm，安裝 單位：套 計價代碼：13424E601A 工料名稱 單位 數量 單價 複價 編碼(備註) 速度型橫軸奧多曼式水量計，標稱口徑200mm 只 1 詳規範 水量計廠內組裝及試水費 式 1 水量計現場安裝及試水費 式 1 零星工料 式 1 計 套 人工：　　　　　　　　機具：　　　　　　　　 每 套 單價計 材料：　　　　　　　　雜項：　　　　　　　　 2 工作項目,HUMAN_REVIEW_REQUIRED,,,PARSED,all_project_ids=
SRC-ALL-PROJECTS-FILE-ECAE80717A01-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-ECAE80717A01,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-93D2A70A3951-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-93D2A70A3951,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-33D570C4BC7A-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-33D570C4BC7A,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-403D7635B909-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-403D7635B909,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
SRC-ALL-PROJECTS-FILE-CB33A12481B8-XLS-UNPARSED,SRC-ALL-PROJECTS-FILE-CB33A12481B8,,unknown,,,,,,,,,,HUMAN_REVIEW_REQUIRED,Legacy .xls parser not available in Phase 1 bootstrap scanner.,HUMAN_REVIEW_REQUIRED,,,UNSUPPORTED_XLS_PARSER_REQUIRED,
