project_id,project_path,project_name,file_count,workbook_count,allowed_contract_workbook_count,allowed_material_list_workbook_count,allowed_supporting_workbook_count,forbidden_production_control_file_count,forbidden_electrical_drawing_count,completed_production_drawing_reference_count,completed_sheetmetal_drawing_reference_count,completed_punch_drawing_reference_count,has_all_three_completed_targets,has_forbidden_sources,generator_candidate_status,notes
1121106,112年度工作\112年度工作\1121106 三民營造-桂田臨時盤\1121106 生管文件,1121106 三民營造-桂田臨時盤,12,6,0,1,0,6,1,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1121107,112年度工作\112年度工作\1121107器識工程-鈺祥柳環廠建廠工程\1121107 生管文件,1121107器識工程-鈺祥柳環廠建廠工程,46,12,1,2,0,10,0,0,25,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1121201,112年度工作\112年度工作\1121201榮陳馬稠後園區配水池二期\1121201 生管文件,1121201榮陳馬稠後園區配水池二期,43,10,1,1,0,11,3,0,16,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1121202,112年度工作\112年度工作\1121202昱成機電-盤體修改,1121202昱成機電-盤體修改,1,1,0,0,0,0,0,0,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1121203,112年度工作\112年度工作\1121203榮陳員林出水里四百崁延管\1121203 生管文件,1121203榮陳員林出水里四百崁延管,56,10,1,1,0,9,29,0,11,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1121204,112年度工作\112年度工作\1121204卓文彬-開關盤,1121204卓文彬-開關盤,4,3,0,0,0,0,0,1,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1121205,112年度工作\112年度工作\1121205西富聯電P4零星工程(堆高機充電控制箱),1121205西富聯電P4零星工程(堆高機充電控制箱),10,4,0,0,0,4,1,0,1,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130101,113年度工作\1130101新陳浮洲加壓站至板新場管六,1130101新陳浮洲加壓站至板新場管六,18,9,1,1,0,3,2,0,6,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130102,113年度工作\1130102燁誠-燁誠科技有限公司\1130102 生管文件(料不用買，倉庫有),1130102燁誠-燁誠科技有限公司,4,3,0,0,0,2,0,0,1,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130103,113年度工作\1130103西富銘牌及買料,1130103西富銘牌及買料,2,2,0,0,0,0,0,0,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1130104,113年度工作\1130104瑞震工程-晨希畜牧場洗蛋儲存場新建工程\1130104 生管文件,1130104瑞震工程-晨希畜牧場洗蛋儲存場新建工程,16,8,0,1,0,9,1,0,1,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130105,113年度工作\1130105新陳浮洲加壓站至板新場管七\1130105 生管文件,1130105新陳浮洲加壓站至板新場管七,15,9,1,1,0,3,2,0,3,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130106,113年度工作\1130106核陽-把手及零料\1130106 生管文件,1130106核陽-把手及零料,6,3,0,0,0,2,0,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130107,113年度工作\1130107宗正-大樓中庭花園鐵條修繕,1130107宗正-大樓中庭花園鐵條修繕,1,1,0,0,0,0,0,0,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1130108,113年度工作\1130108榮陳高樹泰山2號井\1130108 生管文件,1130108榮陳高樹泰山2號井,30,10,1,1,0,5,14,0,4,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130109,113年度工作\1130109國倫竹崎鄉中和村石棹供水\1130109 生管文件,1130109國倫竹崎鄉中和村石棹供水,31,10,1,1,0,5,14,0,5,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130110,113年度工作\1130110榮陳花壇大葉5號井\1130110 生管文件,1130110榮陳花壇大葉5號井,26,10,1,1,0,5,13,0,1,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130201,113年度工作\1130201華格-安聯股份有限公司設備新設工程\1130201 生管文件,1130201華格-安聯股份有限公司設備新設工程,37,10,0,1,0,6,7,0,17,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130202,113年度工作\1130202詠翔鑫-首銳開關箱製作\1130202 生管文件,1130202詠翔鑫-首銳開關箱製作,4,3,0,1,0,1,0,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130203,113年度工作\1130203顯茂-WH用靜電箱,1130203顯茂-WH用靜電箱,2,2,0,0,0,0,0,0,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1130204,113年度工作\1130204榮陳北斗永靖7號井\1130204 生管文件,1130204榮陳北斗永靖7號井,23,10,1,1,0,4,12,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130205,113年度工作\1130205榮陳-新市區南134線新設監控\1130205 生管文件,1130205榮陳-新市區南134線新設監控,22,10,1,1,0,5,9,0,1,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130206,113年度工作\1130206國倫鹿港13號重鑿井\1130206 生管文件,1130206國倫鹿港13號重鑿井,18,10,1,1,0,7,1,0,3,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130207,113年度工作\1130207飛達機電曾文二期場外1500MM管線\1130207 生管文件,1130207飛達機電曾文二期場外1500MM管線,18,10,1,1,0,7,1,0,3,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130208,113年度工作\1130208進一水電新竹市大中區管線建置\1130208 生管文件,1130208進一水電新竹市大中區管線建置,17,10,1,1,0,9,1,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130301,113年度工作\1130301核楊-聯電配電工程及戶外箱製作\1130301生管文件,1130301核楊-聯電配電工程及戶外箱製作,15,10,0,1,0,8,0,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130302,113年度工作\1130302宗正-除草,1130302宗正-除草,1,1,0,0,0,0,0,0,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1130303,113年度工作\1130303宗正-每月廠房整理,1130303宗正-每月廠房整理,1,1,0,0,0,0,0,0,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1130304,113年度工作\1130304新陳濁幹線(27K+257)改善工程\1130304 生管文件,1130304新陳濁幹線(27K+257)改善工程,14,9,1,1,0,3,1,0,3,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130305,113年度工作\1130305新陳-濁幹線(27K+820)改善工程\1130305 生管文件,1130305新陳-濁幹線(27K+820)改善工程,14,9,1,1,0,3,1,0,3,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130306,113年度工作\1130306義竹營運所操作盤BTS更換,1130306義竹營運所操作盤BTS更換,4,2,0,1,0,0,0,0,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1130307,113年度工作\1130307台灣色譜-台灣應用材料股份有限公司電力新設工程\1130307 生管文件,1130307台灣色譜-台灣應用材料股份有限公司電力新設工程,19,11,0,8,0,9,2,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130308,113年度工作\1130308金坐營造-台南市環保局安定區擋土牆修繕工程\1130308 生管文件,1130308金坐營造-台南市環保局安定區擋土牆修繕工程,10,5,0,0,0,4,1,0,2,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130309,113年度工作\1130309桂田-磐古二期\1130309 生管文件,1130309桂田-磐古二期,62,7,1,0,0,4,5,0,15,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130310,113年度工作\1130310新陳-竹科四期-竹南基地送水管後龍至造橋段\1130310 生管文件,1130310新陳-竹科四期-竹南基地送水管後龍至造橋段,21,9,1,1,0,4,4,0,5,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130311,113年度工作\1130311利信鳥嘴潭下游送水管B-6\1130311 生管文件,1130311利信鳥嘴潭下游送水管B-6,15,10,1,1,0,6,1,0,1,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130312,113年度工作\1130312國倫楠玉及鏡面場監控盤增設\1130312 生管文件,1130312國倫楠玉及鏡面場監控盤增設,17,8,1,1,0,8,2,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130313,113年度工作\1130313卓文彬-開關箱\1130313 生管文件,1130313卓文彬-開關箱,4,3,0,0,0,2,0,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130314,113年度工作\1130314器識-柳環廠後續追加工程\1130314 生管文件,1130314器識-柳環廠後續追加工程,14,11,0,2,0,6,0,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130401,113年度工作\1130401西富-聯電P4零星工程\1130401 生管文件,1130401西富-聯電P4零星工程,11,7,0,1,0,6,0,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130402,113年度工作\1130402飛達機電-東港溪至鳳山水庫新園段送水管四\1130402 生管文件,1130402飛達機電-東港溪至鳳山水庫新園段送水管四,16,11,1,1,0,6,2,0,1,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130403,113年度工作\1130403榮陳員林第三淨水場快濾桶更新\1130403 生管文件,1130403榮陳員林第三淨水場快濾桶更新,22,10,1,1,0,7,2,0,6,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130404,113年度工作\1130404皓宇水電-台南市消防局(第三救災救護大隊)將軍分局新建工程\1130404 生管文件,1130404皓宇水電-台南市消防局(第三救災救護大隊)將軍分局新建工程,35,9,0,1,0,5,3,0,19,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130405,113年度工作\1130405榮陳牡丹廠北送中繼加壓站\1130405 生管文件,1130405榮陳牡丹廠北送中繼加壓站,48,9,1,1,0,8,7,0,26,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130406,113年度工作\1130406詠翔鑫-漢泰科技開關箱\1130406 生管文件,1130406詠翔鑫-漢泰科技開關箱,13,10,0,2,0,7,0,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130501,113年度工作\1130501核陽-聯電創生中心製程配電盤工程\1130501 生管文件,1130501核陽-聯電創生中心製程配電盤工程,34,10,1,1,0,14,1,0,11,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130502,113年度工作\1130502核陽-變壓器零料購買\1130502 生管文件,1130502核陽-變壓器零料購買,6,3,0,0,0,1,0,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130503,113年度工作\1130503榮陳-水里溪取水口改善\1130503 生管文件,1130503榮陳-水里溪取水口改善,19,10,1,1,0,5,1,0,6,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130504,113年度工作\1130504榮陳-中埔鄉石硦風櫃斗湖延管\1130504 生管文件,1130504榮陳-中埔鄉石硦風櫃斗湖延管,43,9,1,1,0,4,26,0,6,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130505,113年度工作\1130505國倫竹崎鄉龍山村南靖寮\1130505 生管文件,1130505國倫竹崎鄉龍山村南靖寮,19,9,1,1,0,4,2,0,6,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130506,113年度工作\1130506國倫中埔鄉社口村內埔供水\1130506 生管文件,1130506國倫中埔鄉社口村內埔供水,36,9,1,1,0,5,19,0,5,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130507,113年度工作\1130507新陳-濁幹線(7K+225~7K+728)改善工程\1130507 生管文件,1130507新陳-濁幹線(7K+225~7K+728)改善工程,15,8,1,1,0,4,2,0,2,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130508,113年度工作\1130508桂田-飛宏三廠廠房辦公室新建工程\1130508 生管文件,1130508桂田-飛宏三廠廠房辦公室新建工程,58,6,1,0,0,15,15,0,9,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130509,113年度工作\1130509詠翔鑫-首銳開關箱及現場修改工程\1130509 生管文件,1130509詠翔鑫-首銳開關箱及現場修改工程,7,5,0,0,0,2,0,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130510,113年度工作\1130510宗正-水溝清理,1130510宗正-水溝清理,1,1,0,0,0,0,0,0,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1130511,113年度工作\1130511宗正-花園打掃,1130511宗正-花園打掃,1,1,0,0,0,0,0,0,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1130512,113年度工作\1130512核陽-新竹聯電\1130512 生管文件,1130512核陽-新竹聯電,5,4,0,1,0,1,0,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130513,113年度工作\1130513宗正-宗正大樓修理,1130513宗正-宗正大樓修理,1,1,0,0,0,0,0,0,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1130601,113年度工作\1130601盛福-大雅區通山路\1130601 生管文件,1130601盛福-大雅區通山路,17,9,1,1,0,5,3,0,2,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130602,113年度工作\1130602桂田-新市上品硯住宅新建工程\1130602 生管文件,1130602桂田-新市上品硯住宅新建工程,90,9,1,0,0,13,5,0,59,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130603,113年度工作\1130603器識-柳環廠鍋爐室計設盤現場修改工程,1130603器識-柳環廠鍋爐室計設盤現場修改工程,3,3,0,0,0,0,0,0,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1130604,113年度工作\1130604器識-廢氣處理量監控盤\1130604 生管文件,1130604器識-廢氣處理量監控盤,5,3,0,0,0,1,1,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130605,113年度工作\1130605宇博通霄鎮福源里供水\1130605 生管文件,1130605宇博通霄鎮福源里供水,22,10,1,1,0,4,2,0,8,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130606,113年度工作\1130606宇博-大湖鄉義和村供水\1130606 生管文件,1130606宇博-大湖鄉義和村供水,27,10,1,1,0,7,3,0,10,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130607,113年度工作\1130607核陽-零料購買,1130607核陽-零料購買,2,2,0,0,0,0,0,0,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1130608,113年度工作\1130608核陽-引掛式插座箱,1130608核陽-引掛式插座箱,8,3,0,0,0,0,1,0,3,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130609,113年度工作\1130609卓文彬-表箱,1130609卓文彬-表箱,2,2,0,0,0,0,0,0,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1130610,113年度工作\1130610林東憲永華路住宅工程\1130610生管文件,1130610林東憲永華路住宅工程,16,8,0,1,0,4,1,0,4,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130701,113年度工作\1130701南寶球場-VCB既設汰換,1130701南寶球場-VCB既設汰換,4,3,0,0,0,0,0,0,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1130702,113年度工作\1130702榮陳西屯區市政路延伸\1130702 生管文件,1130702榮陳西屯區市政路延伸,17,9,1,1,0,4,2,0,4,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130703,113年度工作\1130703飛達機電南科八路送水管\1130703 生管文件,1130703飛達機電南科八路送水管,15,9,1,1,0,4,2,0,2,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130704,113年度工作\1130704國倫各場儀表箱,1130704國倫各場儀表箱,6,4,1,0,0,0,0,0,2,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1130705,113年度工作\1130705宇博台水名牌及保險絲,1130705宇博台水名牌及保險絲,2,2,0,0,0,0,0,0,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1130706,113年度工作\1130706昶源粉體塗料,1130706昶源粉體塗料,2,2,0,0,0,0,0,0,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1130707,113年度工作\1130707榮陳台南市楠西區灣丘里竹仔圾延管\1130707 生管文件,1130707榮陳台南市楠西區灣丘里竹仔圾延管,22,10,1,1,0,5,1,0,9,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130708,113年度工作\1130708利信-水電新埔鎮南北平里供水\1130708 生管文件,1130708利信-水電新埔鎮南北平里供水,21,9,1,1,0,4,2,0,8,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130709,113年度工作\1130709榮陳港務局供水閥箱,1130709榮陳港務局供水閥箱,6,3,1,1,0,0,0,0,2,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1130710,113年度工作\1130710榮陳馬稠後園區追加TR,1130710榮陳馬稠後園區追加TR,3,1,0,0,0,1,0,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130711,113年度工作\1130711宗正-廠房打掃,1130711宗正-廠房打掃,1,0,0,0,0,0,0,0,0,0,False,False,NO_APPROVED_WORKSHEETS,
1130712,113年度工作\1130712核陽-建誼及聯電零星工程\1130712 生管文件,1130712核陽-建誼及聯電零星工程,19,10,0,1,0,7,1,0,2,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130801,113年度工作\1130801詠翔鑫-水位控制盤\1130801 生管文件,1130801詠翔鑫-水位控制盤,12,8,0,1,0,6,0,0,2,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130802,113年度工作\1130802台灣色譜-緊急電源盤工程\1130802 生管文件,1130802台灣色譜-緊急電源盤工程,17,7,0,1,0,6,1,0,6,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130803,113年度工作\1130803飛達-樹林區中正路\1130803 生管文件,1130803飛達-樹林區中正路,16,10,1,1,0,5,1,0,3,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130804,113年度工作\1130804榮陳-花壇15號鑿井\1130804 生管文件,1130804榮陳-花壇15號鑿井,20,10,1,1,0,5,1,0,7,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130805,113年度工作\1130805飛宏三場現場舊臨時盤更換工程,1130805飛宏三場現場舊臨時盤更換工程,3,3,0,0,0,0,0,0,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1130806,113年度工作\1130806華格-RP盤\1130806 生管文件,1130806華格-RP盤,12,7,0,1,0,5,0,0,3,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130807,113年度工作\1130807榮陳-台一線自來水幹管改遷\1130807 生管文件,1130807榮陳-台一線自來水幹管改遷,26,11,1,1,0,8,1,0,10,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130808,113年度工作\1130808三裕正-歷史建築原龍崎庄長官舍修復工程\1130808 生管文件,1130808三裕正-歷史建築原龍崎庄長官舍修復工程,15,7,0,1,0,5,1,0,4,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130809,113年度工作\1130809榮陳-新市區南134線追加汙水控制盤\1130809 生管文件,1130809榮陳-新市區南134線追加汙水控制盤,16,7,1,1,0,5,4,0,3,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130810,113年度工作\1130810瑨億霧峰區仁德巷11-12鄰供水\1130810 生管文件,1130810瑨億霧峰區仁德巷11-12鄰供水,24,10,1,1,0,5,2,0,9,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130901,113年度工作\1130901西富-聯電P6零星工程\1130901,1130901西富-聯電P6零星工程,13,7,0,1,0,0,1,0,3,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130902,113年度工作\1130902國倫-朴子所六腳水量計\1130902,1130902國倫-朴子所六腳水量計,16,10,1,1,0,0,1,0,3,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130903,113年度工作\1130903器識-中普台南廠UT asH3.PH3填充室隔間及空調機電系統工程\1130903 生管文件,1130903器識-中普台南廠UT asH3.PH3填充室隔間及空調機電系統工程,20,8,0,1,0,5,2,0,9,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130904,113年度工作\1130904卓文彬-落地盤\1130904 生管文件,1130904卓文彬-落地盤,12,6,0,0,0,5,1,0,3,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130905,113年度工作\1130905姚銓-彰化照顧訓練及交流空間設置工程,1130905姚銓-彰化照顧訓練及交流空間設置工程,15,7,0,1,0,5,1,0,4,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130906,113年度工作\1130906利信-113年平鎮淨水廠一期哈汀快濾池台車\1130906 生管文件,1130906利信-113年平鎮淨水廠一期哈汀快濾池台車,16,10,1,1,0,4,1,0,4,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1130907,113年度工作\1130907瑨億水電-竹山所延平加壓站更新\1130907 生管文件,1130907瑨億水電-竹山所延平加壓站更新,20,10,1,1,0,5,1,0,7,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131001,113年度工作\1131001器識-亞洲蔬菜中心電盤工程\1131001 生管文件,1131001器識-亞洲蔬菜中心電盤工程,15,7,0,1,0,4,2,0,5,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131002,113年度工作\1131002旺邦營造-臨時電盤工程\1131002 生管文件,1131002旺邦營造-臨時電盤工程,15,7,0,1,0,7,1,0,3,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131003,113年度工作\1131003濬創-台北港流量計儀錶箱\1131003 生管文件,1131003濬創-台北港流量計儀錶箱,14,7,1,1,0,5,1,0,4,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131004,113年度工作\1131004玖堡西螺水管橋增設儀表箱\1131004 生管文件,1131004玖堡西螺水管橋增設儀表箱,13,6,1,1,0,3,1,0,4,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131005,113年度工作\1131005榮陳-西螺水管橋增設管線工程\1131005 生管文件,1131005榮陳-西螺水管橋增設管線工程,28,10,1,1,0,8,3,0,10,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131006,113年度工作\1131006榮陳彰化市福田淨水場寬口井取水口\1131006 生管文件,1131006榮陳彰化市福田淨水場寬口井取水口,38,10,1,1,0,5,1,0,13,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131007,113年度工作\1131007榮陳114白河所加壓站抽水機汰換\1131007 生管文件,1131007榮陳114白河所加壓站抽水機汰換,30,10,1,1,0,8,1,0,14,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131008,113年度工作\1131008榮陳-嘉義廠廢水設備改善\1131008 生管文件,1131008榮陳-嘉義廠廢水設備改善,20,10,1,1,0,6,1,0,6,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131101,113年度工作\1131101核陽-聯電全家一次配電盤工程\1131101 生管文件,1131101核陽-聯電全家一次配電盤工程,14,7,0,1,0,5,1,0,3,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131102,113年度工作\1131102國倫竹崎所阿里山場原水取水\1131102 生管文件,1131102國倫竹崎所阿里山場原水取水,22,10,1,1,0,6,7,0,2,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131103,113年度工作\1131103國倫古坑所APFR更換\1131103 生管文件,1131103國倫古坑所APFR更換,4,3,1,1,0,1,0,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131104,113年度工作\1131104宇博台水名牌,1131104宇博台水名牌,3,2,1,0,0,0,0,0,0,0,False,False,WORKSHEET_REVIEW_REQUIRED,
1131105,113年度工作\1131105橙富-開關箱製作,1131105橙富-開關箱製作,15,7,0,0,0,3,1,0,4,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131106,113年度工作\1131106榮陳-八掌溪支線(2K+400~2K+860)儲水幹道改建\1131106 生管文件,1131106榮陳-八掌溪支線(2K+400~2K+860)儲水幹道改建,20,10,1,1,0,7,2,0,4,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131107,113年度工作\1131107榮陳-八掌溪支線(2K+860~3K+280)儲水幹管道改建\1131107 生管文件,1131107榮陳-八掌溪支線(2K+860~3K+280)儲水幹管道改建,18,10,0,1,0,6,1,0,4,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131108,113年度工作\1131108華格-安聯追加盤\1131108 生管文件,1131108華格-安聯追加盤,13,8,0,1,0,4,1,0,3,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131109,113年度工作\1131109榮陳-鳥嘴潭人工湖下游水管橋工程(一)\1131109 生管文件,1131109榮陳-鳥嘴潭人工湖下游水管橋工程(一),19,10,1,1,0,6,1,0,5,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131110,113年度工作\1131110臻輊-同仁國小步道改善工程\1131110 生管文件,1131110臻輊-同仁國小步道改善工程,12,7,0,1,0,4,1,0,2,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131111,113年度工作\1131111榮陳-長治百合淨水場擴建\1131111 生管文件,1131111榮陳-長治百合淨水場擴建,28,10,1,1,0,6,1,0,14,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131112,113年度工作\1131112榮陳-茅埔減壓池外管線及監控設備\1131112 生管文件,1131112榮陳-茅埔減壓池外管線及監控設備,20,10,1,1,0,7,1,0,5,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131113,113年度工作\1131113卓文彬-EMP開關盤\生管課用圖、鈑金施工圖、沖孔施工圖,1131113卓文彬-EMP開關盤,3,0,0,0,0,0,0,0,3,0,False,False,NO_APPROVED_WORKSHEETS,
1131201,113年度工作\1131201詠翔鑫-淵東段住宅工程\1131201 生管文件,1131201詠翔鑫-淵東段住宅工程,36,10,0,1,0,6,15,0,8,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131202,113年度工作\1131202新陳-濁幹線(11K+000~11K+725)改善工程\1131202 生管文件,1131202新陳-濁幹線(11K+000~11K+725)改善工程,21,10,1,1,0,5,1,0,8,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131203,113年度工作\1131203宏展水電-星鑽段住宅工程,1131203宏展水電-星鑽段住宅工程,13,8,1,1,0,1,0,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131204,113年度工作\1131204盛福-竹科四期-竹南基地送水管後龍段工程\1131204 生管文件,1131204盛福-竹科四期-竹南基地送水管後龍段工程,33,12,1,1,0,9,3,0,14,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131205,113年度工作\1131205昱成機電-南科商場開關箱整復工程\1131205 生管文件,1131205昱成機電-南科商場開關箱整復工程,9,7,0,1,0,4,1,0,0,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131206,113年度工作\1131206飛達機電-鳥嘴潭人工湖下游送水管B-2-1\1131206 生管文件,1131206飛達機電-鳥嘴潭人工湖下游送水管B-2-1,21,10,2,1,0,6,2,0,6,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131207,113年度工作\1131207亞睿科技-善化南科新設1200管線\1131207 生管文件,1131207亞睿科技-善化南科新設1200管線,19,10,1,1,0,6,2,0,4,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131208,113年度工作\1131208榮陳-馬稠後園區配水池二期受電箱\1131208 生管文件,1131208榮陳-馬稠後園區配水池二期受電箱,15,8,1,1,0,5,1,0,4,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1131209,113年度工作\1131209榮陳-烏日至彰化送水管\1131209 生管文件,1131209榮陳-烏日至彰化送水管,19,9,1,1,0,5,2,0,5,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1140101,114年度工作\114年度工作\1140101榮陳-彰化市福田淨水場快濾桶\1140101 生管文件,1140101榮陳-彰化市福田淨水場快濾桶,76,13,1,1,0,12,31,0,26,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1140102,114年度工作\114年度工作\1140102澄富-碁富廚餘貨櫃配電盤\1140102 生管文件,1140102澄富-碁富廚餘貨櫃配電盤,14,7,0,1,0,5,1,0,3,0,False,True,WORKSHEET_REVIEW_REQUIRED,
1140103,114年度工作\114年度工作\1140103宗正,1140103宗正,1,0,0,0,0,0,0,0,0,0,False,False,NO_APPROVED_WORKSHEETS,
1140104,114年度工作\114年度工作\1140104國倫-柳科配水池啟用前設備整修工程\1140104 生管文件,1140104國倫-柳科配水池啟用前設備整修工程,21,10,1,1,0,6,2,0,6,0,False,True,WORKSHEET_REVIEW_REQUIRED,
